"strain","seedbank","price","currency","url","source","file"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products/brands/(?P<identifier>[\w-]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products/categories","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products/categories/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products/collection-data","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products/reviews","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products/tags","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/store/products?per_page=1","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/attributes","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/attributes/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/attributes/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/brands","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/brands/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/brands/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/categories","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/categories/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/categories/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/shipping_classes","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/shipping_classes/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/shipping_classes/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/tags","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/tags/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products/tags/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v2/products?per_page=1","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/(?P<id>[\d]+)/duplicate","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/attributes","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/attributes/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/attributes/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/brands","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/brands/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/brands/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/categories","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/categories/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/categories/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/custom-fields/names","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/reviews","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/reviews/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/reviews/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/shipping_classes","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/shipping_classes/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/shipping_classes/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/shipping_classes/slug-suggestion","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/suggested-products","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/tags","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/tags/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products/tags/batch","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wc/v3/products?per_page=1","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/categories","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/categories/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/media/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/media/(?P<id>[\d]+)/edit","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/media/(?P<id>[\d]+)/post-process","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/media?per_page=1","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/posts/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/posts/(?P<id>[\d]+)/autosaves","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
,"c:/users/kling/desktop/sf-1_sammelbecken/seedscan/out/routes_20251010_224751","0","EUR","https://bulkseedbank.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","C:/Users/kling/Desktop/SF-1_Sammelbecken/seedscan/out/routes_20251010_224751","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\routes_20251010_224751\harvest_results.json"
