"host","title","price_norm","link","image","vendor","source_url","type","id","slug"
"bulkseedbank.org","AUTO NBA DIESEL","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-nba-diesel-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3025","auto-nba-diesel-2"
"bulkseedbank.org","AUTO NORTHERN LIGHT","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-northern-light-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3001","auto-northern-light-2"
"bulkseedbank.org","AUTO ORIGINAL ORANGE BUD","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-original-orange-bud-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3031","auto-original-orange-bud-2"
"bulkseedbank.org","AUTO SOUR DIESEL","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-sour-diesel-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3043","auto-sour-diesel-2"
"bulkseedbank.org","AUTO SPECIAL SKUNK","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-special-skunk-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3061","auto-special-skunk-2"
"bulkseedbank.org","AUTO STRAWBERRY FERRY","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-strawberry-ferry-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28005","auto-strawberry-ferry-2"
"bulkseedbank.org","AUTO SUNMANGO","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-sunmango-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3073","auto-sunmango-2"
"bulkseedbank.org","AUTO SWEET TOOTH","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-sweet-tooth-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3049","auto-sweet-tooth-2"
"bulkseedbank.org","AUTO TROPICAL COCONUT","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-tropical-coconut-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28044","auto-tropical-coconut-2"
"bulkseedbank.org","AUTO WATERMELON JAM","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-watermelon-jam-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","27940","auto-watermelon-jam-2"
"bulkseedbank.org","AUTO WHITE WIDOW","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-white-widow-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3079","auto-white-widow-2"
"bulkseedbank.org","AUTO ZKITTLY ZI ZI","17,5","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-zkittly-zi-zi-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","16713","auto-zkittly-zi-zi-2"
"bulkseedbank.org","AUTO CBD GUERILLA GLUE","17,5","https://bulkseedbank.org/cannabis-seeds/cbd-seeds/auto-cbd-guerilla-glue/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28096","auto-cbd-guerilla-glue"
"bulkseedbank.org","CBD INDICA KING","17,5","https://bulkseedbank.org/cannabis-seeds/cbd-seeds/cbd-indica-king/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28122","cbd-indica-king"
"bulkseedbank.org","CBD SATIVA KING","17,5","https://bulkseedbank.org/cannabis-seeds/cbd-seeds/cbd-sativa-king/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28083","cbd-sativa-king"
"bulkseedbank.org","MASTER KUSH GRAND","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/master-kush-grand-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3271","master-kush-grand-2"
"bulkseedbank.org","PURPLE GLAM KUSH","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/purple-glam-kush-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3331","purple-glam-kush-2"
"bulkseedbank.org","SPECIAL CRYSTAL HAZE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/special-crystal-haze-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3355","special-crystal-haze-2"
"bulkseedbank.org","SPECIAL LIME HAZE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/special-lime-haze-2/","","","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3361","special-lime-haze-2"
"dnagenetics.com","3Peat Fem Cannabis Seeds","45","https://dnagenetics.com/product/3peat/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","87","3peat"
"dnagenetics.com","Auto bahn Cannabis Seeds","80,12","https://dnagenetics.com/product/auto-bahn/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","383","auto-bahn"
"dnagenetics.com","Banana Sorbet Feminized Cannabis Seeds","80,12","https://dnagenetics.com/product/banana-sorbet-feminized-cannabis-seeds/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","58903","banana-sorbet-feminized-cannabis-seeds"
"dnagenetics.com","Bruised Bananas Cannabis Seeds","80,12","https://dnagenetics.com/product/bruised-bananas/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","430","bruised-bananas"
"dnagenetics.com","Canelo auto Cannabis Seeds","80,16","https://dnagenetics.com/product/canelo-auto-seeds/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","428","canelo-auto-seeds"
"dnagenetics.com","Challah Bread Cannabis Seeds","45","https://dnagenetics.com/product/challah-bread/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","384","challah-bread"
"dnagenetics.com","Chocolope Fem Cannabis Seeds","80,12","https://dnagenetics.com/product/chocolope-fem/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","3012","chocolope-fem"
"dnagenetics.com","Chocolope Kush FEM Cannabis Seeds","80,12","https://dnagenetics.com/product/chocolope-kush/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","29545","chocolope-kush"
"dnagenetics.com","DNA Auto Mix Pack Cannabis Seeds (Sample)","1","https://dnagenetics.com/product/dna-auto-mix-pack-cannabis-seeds-sample/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","1320107","dna-auto-mix-pack-cannabis-seeds-sample"
"dnagenetics.com","DNA Auto Mix Pack Cannabis Seeds","45","https://dnagenetics.com/product/dna-auto-mix-pack-cannabis-seeds/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","58944","dna-auto-mix-pack-cannabis-seeds"
"dnagenetics.com","Double Stuffed Sorbet Fem Cannabis Seeds","80,12","https://dnagenetics.com/product/double-stuffed-sorbet/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","29550","double-stuffed-sorbet"
"dnagenetics.com","Four Prophets Fem Cannabis Seeds","80,05","https://dnagenetics.com/product/four-prophets-fem/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","3007","four-prophets-fem"
"dnagenetics.com","Four Prophets Reg Cannabis Seeds","80,05","https://dnagenetics.com/product/four-prophets-reg/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","181","four-prophets-reg"
"dnagenetics.com","Generation X-18 Reg Cannabis Seeds","65,75","https://dnagenetics.com/product/generation-x-18-reg/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","436","generation-x-18-reg"
"dnagenetics.com","Golden Fortunes Reg Cannabis Seeds","63,92","https://dnagenetics.com/product/golden-fortunes-reg/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","585","golden-fortunes-reg"
"dnagenetics.com","Kosher Dawg Autoflower Cannabis Seeds","45","https://dnagenetics.com/product/kosher-dawg-autoflower-cannabis-seeds/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","58895","kosher-dawg-autoflower-cannabis-seeds"
"dnagenetics.com","Kosher Kush Fem Cannabis Seeds","80,12","https://dnagenetics.com/product/kosher-kush-fem/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","2991","kosher-kush-fem"
"dnagenetics.com","Kosher Kush Reg Cannabis Seeds","80,12","https://dnagenetics.com/product/kosher-kush-reg/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","179","kosher-kush-reg"
"dnagenetics.com","Mac n Me Autoflower Cannabis Seeds","45","https://dnagenetics.com/product/mac-n-me/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","29592","mac-n-me"
"dnagenetics.com","Miss DNA Auto Cannabis Seeds","79,05","https://dnagenetics.com/product/miss-dna/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","29568","miss-dna"
"dnagenetics.com","Purple People Eater Auto Cannabis Seeds","80,16","https://dnagenetics.com/product/purple-people-eater-auto-seeds/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","183","purple-people-eater-auto-seeds"
"dnagenetics.com","Return of the Mac Auto Cannabis Seeds","80,17","https://dnagenetics.com/product/return-of-the-mac-auto/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","465","return-of-the-mac-auto"
"dnagenetics.com","Skywalker Kush Reg Cannabis Seeds","79,97","https://dnagenetics.com/product/skylwalker-kush-reg/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","88","skylwalker-kush-reg"
"dnagenetics.com","Skywalker Kush Auto Cannabis Seeds","45","https://dnagenetics.com/product/skywalker-kush-auto/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","29594","skywalker-kush-auto"
"dnagenetics.com","Swiss Miss Fem Cannabis Seeds","80,14","https://dnagenetics.com/product/swiss-miss-fem/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","444","swiss-miss-fem"
"dnagenetics.com","Watermelon Man Auto Cannabis Seeds","80,16","https://dnagenetics.com/product/watermelon-man-auto-seeds/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","426","watermelon-man-auto-seeds"
"dnagenetics.com","White Chocolope Fem Cannabis Seeds","45","https://dnagenetics.com/product/white-chocolope/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","443","white-chocolope"
"dnagenetics.com","You Whoo Reg Cannabis Seeds","65,59","https://dnagenetics.com/product/you-whoo-reg/","","","https://dnagenetics.com/wp-json/wc/store/products","wc_store_product","3002","you-whoo-reg"
"genehtik.com","Nevil Bilbo Auto","9","https://www.genehtik.com/producto/nevil-bilbo-auto/","","","https://genehtik.com/wp-json/wc/store/products","wc_store_product","7646","nevil-bilbo-auto"
"genehtik.com","Northern Lights Auto","9","https://www.genehtik.com/producto/northern-lights-auto/","","","https://genehtik.com/wp-json/wc/store/products","wc_store_product","4841","northern-lights-auto"
"genehtik.com","PACK 5 semillas AUTO + PACK 3 Novedades AUTO","24","https://www.genehtik.com/producto/pack-5-semillas-autoflorecientes/","","","https://genehtik.com/wp-json/wc/store/products","wc_store_product","42405","pack-5-semillas-autoflorecientes"
"genehtik.com","semillas de marihuana feminizadas","9","https://www.genehtik.com/producto/semillas-de-marihuana-feminizadas/","","","https://genehtik.com/wp-json/wc/store/products","wc_store_product","26586","semillas-de-marihuana-feminizadas"
"genehtik.com","Strawbilbo Banana Auto","9","https://www.genehtik.com/producto/strawbilbo-banana-auto/","","","https://genehtik.com/wp-json/wc/store/products","wc_store_product","23464","strawbilbo-banana-auto"
"genehtik.com","Txerri Bilbo Haze","9","https://www.genehtik.com/producto/txerri-bilbo-haze/","","","https://genehtik.com/wp-json/wc/store/products","wc_store_product","18709","txerri-bilbo-haze"
"hyp3rids.com","ACE OF HAZE","70","https://hyp3rids.com/product/ace-of-haze","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","12775","ace-of-haze"
"hyp3rids.com","BANDIT KUSH","60","https://hyp3rids.com/product/bandit-kush","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15402","bandit-kush"
"hyp3rids.com","BOUILLON HAZE","60","https://hyp3rids.com/product/bouillon-haze","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14962","bouillon-haze"
"hyp3rids.com","BOUILLON HAZE | HUNTER PACK","90","https://hyp3rids.com/product/bouillon-haze-hunter-pack","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16713","bouillon-haze-hunter-pack"
"hyp3rids.com","CBH &#8216;PURE HAZE&#8217; | HUNTER PACK","90","https://hyp3rids.com/product/cbh-pure-haze-hunter-pack","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16301","cbh-pure-haze-hunter-pack"
"hyp3rids.com","CUBAN BLOOD HAZE &#8216;EL SQUATO&#8217; PHENO","60","https://hyp3rids.com/product/cuban-blood-haze-el-squato-pheno","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15663","cuban-blood-haze-el-squato-pheno"
"hyp3rids.com","CBH &#8216;PURE HAZE&#8217;","60","https://hyp3rids.com/product/cuban-blood-haze-pure-haze-pheno","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15659","cuban-blood-haze-pure-haze-pheno"
"hyp3rids.com","HEIRLOOM PURPLE AFGHAN KUSH BX1","80","https://hyp3rids.com/product/heirloom-purple-afghan-kush-bx1","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16831","heirloom-purple-afghan-kush-bx1"
"hyp3rids.com","HEIRLOOM PURPLE AFGHAN KUSH IBL","80","https://hyp3rids.com/product/heirloom-purple-afghan-kush-limited","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15978","heirloom-purple-afghan-kush-limited"
"hyp3rids.com","LAVA HAZE","60","https://hyp3rids.com/product/lava-haze-hunter-pack","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15568","lava-haze-hunter-pack"
"hyp3rids.com","LONG ISLAND HAZE","60","https://hyp3rids.com/product/long-island-haze","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","12767","long-island-haze"
"hyp3rids.com","REDWOOD HAZE","60","https://hyp3rids.com/product/redwood-haze","","","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14967","redwood-haze"
"kcbrains.com","Space Mango® (Auto-Feminized)","24,5","https://kcbrains.com/shop/cannabis-seeds/auto-flowering/space-mango-auto-fem/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","1233","space-mango-auto-fem"
"kcbrains.com","Z-710 (Auto-Feminized)","24,5","https://kcbrains.com/shop/cannabis-seeds/auto-flowering/z-710/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","11685","z-710"
"kcbrains.com","Afghani Special® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/afghani-special-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","517","afghani-special-feminized"
"kcbrains.com","Bahia Black Head Feminized®","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/bahai-black-head-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","509","bahai-black-head-feminized"
"kcbrains.com","Brains Choice® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/brains-choice-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","506","brains-choice-feminized"
"kcbrains.com","California Special® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/california-special-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","516","california-special-feminized"
"kcbrains.com","Cristal Limit® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/cristal-limit-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","510","cristal-limit-feminized"
"kcbrains.com","Cristal Paradise® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/cristal-paradise-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","512","cristal-paradise-feminized"
"kcbrains.com","Cyber Cristal® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/cyber-cristal-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","518","cyber-cristal-feminized"
"kcbrains.com","Haze Special® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/haze-special-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","514","haze-special-feminized"
"kcbrains.com","KC 33® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/kc-33-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","527","kc-33-feminized"
"kcbrains.com","K.C. 42® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/kc-42-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","507","kc-42-feminized"
"kcbrains.com","K.C. 45® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/kc-45-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","450","kc-45-feminized"
"kcbrains.com","MAC Mango® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/mac-mango-fem/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","11662","mac-mango-fem"
"kcbrains.com","Swiss-xT® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/swiss-xt-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","522","swiss-xt-feminized"
"kcbrains.com","White K.C.® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/white-kc-feminized/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","511","white-kc-feminized"
"kcbrains.com","Afghani Special Regular®","9,5","https://kcbrains.com/shop/cannabis-seeds/regular-seeds/afghani-special-regular/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","67","afghani-special-regular"
"kcbrains.com","Bahia Black Head Regular®","9,5","https://kcbrains.com/shop/cannabis-seeds/regular-seeds/bahia-black-head-regular/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","181","bahia-black-head-regular"
"kcbrains.com","KC 33® Regular","9,5","https://kcbrains.com/shop/cannabis-seeds/regular-seeds/kc-33-regular/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","136","kc-33-regular"
"kcbrains.com","Leda Uno® Regular","9,5","https://kcbrains.com/shop/cannabis-seeds/regular-seeds/leda-uno-regular/","","","https://kcbrains.com/wp-json/wc/store/products","wc_store_product","140","leda-uno-regular"
"northcoastgenetics.com","BLACK DOMINA X MOUNG XAI SATIVA","40","https://northcoastgenetics.com/product/black-domina-x-moung-xai-sativa","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2423","black-domina-x-moung-xai-sativa"
"northcoastgenetics.com","BONGI HAZE X WEDDING CAKE","25","https://northcoastgenetics.com/product/bongi-haze-x-wedding-cake","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2420","bongi-haze-x-wedding-cake"
"northcoastgenetics.com","Broke the Mouth Kush","50","https://northcoastgenetics.com/product/broke-the-mouth-kush","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2545","broke-the-mouth-kush"
"northcoastgenetics.com","Burmese Kush","40","https://northcoastgenetics.com/product/burmese-kush","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2224","burmese-kush"
"northcoastgenetics.com","KILLER GLUE HAZE CAKE F2","25","https://northcoastgenetics.com/product/killer-glue-haze-cake-f2","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2417","killer-glue-haze-cake-f2"
"northcoastgenetics.com","MOLOKAI MOUNTAIN KUSH","50","https://northcoastgenetics.com/product/molokai-mountain-kush","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2430","molokai-mountain-kush"
"northcoastgenetics.com","Neville’s Haze “Sage” Pheno","50","https://northcoastgenetics.com/product/nevilles-haze-sage-pheno","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","3146","nevilles-haze-sage-pheno"
"northcoastgenetics.com","Oregon Red Runtz","50","https://northcoastgenetics.com/product/oregon-red-runtz","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","3103","oregon-red-runtz"
"northcoastgenetics.com","Purple Kush x AK47","50","https://northcoastgenetics.com/product/purple-kush-x-ak47","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2572","purple-kush-x-ak47"
"northcoastgenetics.com","SYRIAN LANDRACE GENETICS/SATIVA HASH PLANT","50","https://northcoastgenetics.com/product/syrian-landrace","","","https://northcoastgenetics.com/wp-json/wc/store/products","wc_store_product","2342","syrian-landrace"
"spliffseeds.nl","Afghan Regular Cannabis Seeds","17,5","https://www.spliffseeds.nl/product/afghan-regular-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111272","afghan-regular-cannabis-seeds"
"spliffseeds.nl","Afghani Gold Female Cannabis Seeds","27,5","https://www.spliffseeds.nl/product/afghani-gold-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111283","afghani-gold-female-cannabis-seeds"
"spliffseeds.nl","AK Regular Cannabis Seeds","17,5","https://www.spliffseeds.nl/product/ak-regular-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111271","ak-regular-cannabis-seeds"
"spliffseeds.nl","Amnesiac Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/amnesiac-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111285","amnesiac-female-cannabis-seeds"
"spliffseeds.nl","Blue Berry Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/blue-berry-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111286","blue-berry-female-cannabis-seeds"
"spliffseeds.nl","Blue Berry Regular Cannabis Seeds","17,5","https://www.spliffseeds.nl/product/blue-berry-regular-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111270","blue-berry-regular-cannabis-seeds"
"spliffseeds.nl","Blue Medi Kush Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/blue-medi-kush-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111287","blue-medi-kush-female-cannabis-seeds"
"spliffseeds.nl","Bubblegun Regular Cannabis Seeds","17,5","https://www.spliffseeds.nl/product/bubblegun-regular-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111303","bubblegun-regular-cannabis-seeds"
"spliffseeds.nl","CBD Spliff Berry Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/cbd-spliff-berry-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111289","cbd-spliff-berry-female-cannabis-seeds"
"spliffseeds.nl","Dutch Automatic Female Cannabis Seeds","24,9","https://www.spliffseeds.nl/product/dutch-automatic-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111274","dutch-automatic-female-cannabis-seeds"
"spliffseeds.nl","Dutch Blue Automatic Female Cannabis Seeds","24,9","https://www.spliffseeds.nl/product/dutch-blue-automatic-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111275","dutch-blue-automatic-female-cannabis-seeds"
"spliffseeds.nl","Fast Bud Outdoor Female Cannabis Seeds","36,5","https://www.spliffseeds.nl/product/fast-bud-outdoor-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111276","fast-bud-outdoor-female-cannabis-seeds"
"spliffseeds.nl","Gold Bar Kush Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/gold-bar-kush-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111292","gold-bar-kush-female-cannabis-seeds"
"spliffseeds.nl","Gold Rush Outdoor Female Cannabis Seeds","36,5","https://www.spliffseeds.nl/product/gold-rush-outdoor-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111277","gold-rush-outdoor-female-cannabis-seeds"
"spliffseeds.nl","Master Kush Regular Cannabis Seeds","9,9","https://www.spliffseeds.nl/product/master-kush-regular-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111267","master-kush-regular-cannabis-seeds"
"spliffseeds.nl","Mega Power Plant Automatic Female Cannabis Seeds","27,5","https://www.spliffseeds.nl/product/mega-power-plant-automatic-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111305","mega-power-plant-automatic-female-cannabis-seeds"
"spliffseeds.nl","Mint Runtz Automatic Female Cannabis Seeds","27,5","https://www.spliffseeds.nl/product/mint-runtz-automatic-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","142111","mint-runtz-automatic-female-cannabis-seeds"
"spliffseeds.nl","Moon Walker Kush Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/moon-walker-kush-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111295","moon-walker-kush-female-cannabis-seeds"
"spliffseeds.nl","Power Plant Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/power-plant-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111296","power-plant-female-cannabis-seeds"
"spliffseeds.nl","Royal Thai Regular Cannabis Seeds","17,5","https://www.spliffseeds.nl/product/royal-thai-regular-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111265","royal-thai-regular-cannabis-seeds"
"spliffseeds.nl","Snow White Female Cannabis Seeds","36,5","https://www.spliffseeds.nl/product/snow-white-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111297","snow-white-female-cannabis-seeds"
"spliffseeds.nl","Spliff Cheese Automatic Female Cannabis Seeds","24","https://www.spliffseeds.nl/product/spliff-cheese-automatic-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111278","spliff-cheese-automatic-female-cannabis-seeds"
"spliffseeds.nl","Spliff Strawberry Female Cannabis Seeds","36,5","https://www.spliffseeds.nl/product/spliff-s-strawberry-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111299","spliff-s-strawberry-female-cannabis-seeds"
"spliffseeds.nl","Super Skunk Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/super-skunk-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111300","super-skunk-female-cannabis-seeds"
"spliffseeds.nl","Sweet &#8216;n Sour Outdoor Female Cannabis Seeds","36,5","https://www.spliffseeds.nl/product/sweet-n-sour-outdoor-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111279","sweet-n-sour-outdoor-female-cannabis-seeds"
"spliffseeds.nl","White Widow Automatic Female Cannabis Seeds","27,5","https://www.spliffseeds.nl/product/white-widow-automatic-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111280","white-widow-automatic-female-cannabis-seeds"
"spliffseeds.nl","Zkittlez Female Cannabis Seeds","32,5","https://www.spliffseeds.nl/product/zkittlez-female-cannabis-seeds/","","","https://spliffseeds.nl/wp-json/wc/store/products","wc_store_product","111310","zkittlez-female-cannabis-seeds"
"thebulldogseeds.com","TB Kush","25","https://thebulldogseeds.com/product/tb-kush/","","","https://thebulldogseeds.com/wp-json/wc/store/products","wc_store_product","1414","tb-kush"
