"host","source_url","type","id","slug","title","price","sku","link","image","vendor","updated"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388755","hellfire-og-hmc","HellFire OG HMC Edition","","","https://blimburnseeds.com/hellfire-og-hmc/","","","2025-08-14T01:31:40"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","393823","heros-tribute-selected-with-honor","Hero’s Tribute","","","https://blimburnseeds.com/heros-tribute-selected-with-honor/","","","2025-06-19T09:05:50"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","375887","high-thc-selection-auto","High THC Selection Auto","","","https://blimburnseeds.com/high-thc-selection-auto/","","","2025-08-04T03:35:43"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","375885","high-thc-selection-fem","High THC Selection Fem","","","https://blimburnseeds.com/high-thc-selection-fem/","","","2025-08-04T03:33:27"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","375891","high-yield-selection-auto","High Yield Selection Auto","","","https://blimburnseeds.com/high-yield-selection-auto/","","","2025-08-04T03:35:06"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375889","high-yield-selection-fem","High Yield Selection Fem","4600","BF1754303499","https://blimburnseeds.com/high-yield-selection-fem/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388622","hippo-high-hmc","Hippo High HMC Edition","","","https://blimburnseeds.com/hippo-high-hmc/","","","2025-08-14T01:33:23"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","322460","illemonati-clones","Illemonati clones","3900","CL0009","https://blimburnseeds.com/illemonati-clones/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375898","indica-elite-auto","Indica Elite Auto","4600","BF1754303495","https://blimburnseeds.com/indica-elite-auto/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","375895","indica-elite-fem","Indica Elite Fem","","","https://blimburnseeds.com/indica-elite-fem/","","","2025-08-04T03:34:39"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","515201","indigo-sapphire","Indigo Sapphire","","","https://blimburnseeds.com/indigo-sapphire/","","","2025-09-22T08:50:25"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","336063","inferno-thca-flower","Inferno THCA Flower","","","https://blimburnseeds.com/inferno-thca-flower/","","","2025-06-17T09:18:13"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","336051","jealousy-thca-flower","Jealousy THCA Flower","","","https://blimburnseeds.com/jealousy-thca-flower/","","","2025-06-17T09:12:13"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","322468","jelly-cake-clones","Jelly Cake clones","","","https://blimburnseeds.com/jelly-cake-clones/","","","2025-04-16T01:51:14"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","516237","john-connor","John Connor","1750","BF1567","https://blimburnseeds.com/john-connor/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","335559","jokerz-candy-thca-flower","Jokerz Candy THCA Flower","4000","JAR002","https://blimburnseeds.com/jokerz-candy-thca-flower/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","321829","key-lime-jack","Key Lime Jack","1750","BF1454","https://blimburnseeds.com/key-lime-jack/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","517906","knockout","Knockout","6000","HVG010","https://blimburnseeds.com/knockout/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393750","kush-collection-earthy-strength","Kush Collection","4600","BF150815091510","https://blimburnseeds.com/kush-collection-earthy-strength/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","339403","lambs-bread-pre-roll","Lamb&#8217;s Bread Pre Roll","","","https://blimburnseeds.com/lambs-bread-pre-roll/","","","2025-08-07T07:52:16"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","318047","lemon-cherry-gelato","Lemon Cherry Gelato","1750","BF1455","https://blimburnseeds.com/lemon-cherry-gelato/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","393768","lemon-flavour-citrus-bliss","Lemon Flavour","","","https://blimburnseeds.com/lemon-flavour-citrus-bliss/","","","2025-08-21T06:57:53"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388866","lemon-tree-x-zkittlez-hmc","Lemon Tree x Zkittlez HMC Edition","","","https://blimburnseeds.com/lemon-tree-x-zkittlez-hmc/","","","2025-08-21T06:57:15"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","335568","lilac-diesel-thca-flower","Lilac Diesel THCA Flower","","","https://blimburnseeds.com/lilac-diesel-thca-flower/","","","2025-08-07T07:52:34"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","345274","london-pound-cake-pre-roll","London Pound Cake Pre Roll","1200","PRO010","https://blimburnseeds.com/london-pound-cake-pre-roll/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388901","mamba-negra-hmc-edition","Mamba Negra HMC Edition","4900","HM00039","https://blimburnseeds.com/mamba-negra-hmc-edition/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388766","maui-waui-hmc","Maui Waui HMC Edition","4200","HM00024","https://blimburnseeds.com/maui-waui-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388630","mimosa-hmc","Mimosa HMC Edition","4200","HM00011","https://blimburnseeds.com/mimosa-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393806","moonlight-calm-night-serenity","Moonlight Calm","4600","BF153215331534","https://blimburnseeds.com/moonlight-calm-night-serenity/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388611","motor-breath-hmc","Motor Breath HMC Edition","","","https://blimburnseeds.com/motor-breath-hmc/","","","2025-08-14T01:26:37"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388978","northern-lights-hmc","Northern Lights HMC Edition","","","https://blimburnseeds.com/northern-lights-hmc/","","","2025-08-14T01:32:06"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","517955","oh-my-thai-auto","Oh My Thai Auto","","","https://blimburnseeds.com/oh-my-thai-auto/","","","2025-10-07T23:24:07"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","393799","orange-flavour-citrus-twist","Orange Flavour","","","https://blimburnseeds.com/orange-flavour-citrus-twist/","","","2025-06-19T08:59:34"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","517973","overtime","Overtime","","","https://blimburnseeds.com/overtime/","","","2025-10-07T23:23:48"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375902","pack-sativas-auto","Sativa Elite Auto","4600","BF1754303493","https://blimburnseeds.com/pack-sativas-auto/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","321840","peachez","Peachez","1750","BF1458","https://blimburnseeds.com/peachez/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388728","peanut-butter-breath-hmc","Peanut Butter Breath HMC Edition","4200","HM00022","https://blimburnseeds.com/peanut-butter-breath-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388593","permanent-marker-auto-hmc","Permanent Marker Auto HMC Edition","","","https://blimburnseeds.com/permanent-marker-auto-hmc/","","","2025-08-14T01:05:47"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388581","permanent-marker-hmc","Permanent Marker HMC Edition","4200","HM00006","https://blimburnseeds.com/permanent-marker-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","515078","permanent-marker-x-banana-cream","Permanent Marker x Banana Cream","1750","BF1558","https://blimburnseeds.com/permanent-marker-x-banana-cream/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","515067","permanent-marker-x-lemon-cherry","Permanent Marker x Lemon Cherry","1750","BF1557","https://blimburnseeds.com/permanent-marker-x-lemon-cherry/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","514936","permanent-marker-x-rs11","Permanent Marker x Rs11","1750","BF1555","https://blimburnseeds.com/permanent-marker-x-rs11/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","515044","permanent-marker-x-white-runtz","Permanent Marker x White Runtz","1750","BF1556","https://blimburnseeds.com/permanent-marker-x-white-runtz/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","515091","permanent-marker-x-zangria","Permanent Marker x Zangria","","","https://blimburnseeds.com/permanent-marker-x-zangria/","","","2025-08-11T04:24:09"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","517984","pineapple-daddy-auto","Pineapple Daddy Auto","6000","HVG014","https://blimburnseeds.com/pineapple-daddy-auto/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","517991","pineapple-diesel-auto","Pineapple Diesel Auto","","","https://blimburnseeds.com/pineapple-diesel-auto/","","","2025-10-07T23:23:09"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","345282","pink-obama-pre-roll","Pink Obama Pre Roll","","","https://blimburnseeds.com/pink-obama-pre-roll/","","","2025-06-18T01:48:24"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","322544","platinum-og-clones","Platinum OG clones","3900","CL0014","https://blimburnseeds.com/platinum-og-clones/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","344752","purple-haze-thca-flower","Purple Haze THCA Flower","4000","JAR015","https://blimburnseeds.com/purple-haze-thca-flower/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388911","purple-lemonade-autoflower-hmc","Purple Lemonade Autoflower HMC Edition","4200","HM00044","https://blimburnseeds.com/purple-lemonade-autoflower-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388687","purple-star-killer-hmc","Purple Star Killer HMC Edition","4200","HM00016","https://blimburnseeds.com/purple-star-killer-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","367747","reshipment-fee-for-returned-order","Reshipment fee for returned order","1500","","https://blimburnseeds.com/reshipment-fee-for-returned-order/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388840","ricky-bobby-hmc","Ricky Bobby HMC Edition","4200","HM00033","https://blimburnseeds.com/ricky-bobby-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","339321","rs11-pre-roll","RS11 Pre Roll","1200","PRO002","https://blimburnseeds.com/rs11-pre-roll/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","335577","runtz-x-jealousy-thca-flower","Runtz x Jealousy THCA Flower","","","https://blimburnseeds.com/runtz-x-jealousy-thca-flower/","","","2025-06-17T08:52:45"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375900","sativa-elite-fem","Sativa Elite Fem","4600","BF1754303494","https://blimburnseeds.com/sativa-elite-fem/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388649","scrambler-haze-hmc","Scrambler Haze HMC Edition","4900","HM00013","https://blimburnseeds.com/scrambler-haze-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","518004","shortcut-auto","Shortcut Auto","6000","HVG017","https://blimburnseeds.com/shortcut-auto/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393755","skunk-collection-classic-funk","Skunk Collection","4600","BF151115121513","https://blimburnseeds.com/skunk-collection-classic-funk/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388712","sleepy-joe-strain-hmc","Sleepy Joe HMC Edition","4200","HM00019","https://blimburnseeds.com/sleepy-joe-strain-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388696","slurricane-hmc","Slurricane HMC Edition","","","https://blimburnseeds.com/slurricane-hmc/","","","2025-08-14T01:31:30"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","516114","snow-caps","Snow Caps","","","https://blimburnseeds.com/snow-caps/","","","2025-08-21T07:32:07"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388953","sour-diesel-hmc","Sour Diesel HMC Edition","","","https://blimburnseeds.com/sour-diesel-hmc/","","","2025-08-14T01:26:56"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","393779","spicy-flavour-fiery-notes","Spicy Flavour","","","https://blimburnseeds.com/spicy-flavour-fiery-notes/","","","2025-06-19T09:47:00"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388603","stoned-panda-hmc","Stoned Panda HMC Edition","4900","HM00007","https://blimburnseeds.com/stoned-panda-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","516206","strawberry-gary","Strawberry Gary","1750","BF1565","https://blimburnseeds.com/strawberry-gary/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","339327","strawberry-pre-roll","Strawberry Pre Roll","","","https://blimburnseeds.com/strawberry-pre-roll/","","","2025-07-18T02:21:22"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","365652","super-boof-auto","Super Boof Auto","1750","BA1206","https://blimburnseeds.com/super-boof-auto/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388794","super-boof-seeds-hmc","Super Boof HMC Edition","","","https://blimburnseeds.com/super-boof-seeds-hmc/","","","2025-08-14T01:28:17"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","336056","super-boof-thca-flower","Super Boof THCA Flower","4000","JAR010","https://blimburnseeds.com/super-boof-thca-flower/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","517999","sweet-16","Sweet 16","6000","HVG016","https://blimburnseeds.com/sweet-16/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","393784","sweet-flavour-sugary-delight","Sweet Flavour","","","https://blimburnseeds.com/sweet-flavour-sugary-delight/","","","2025-06-19T09:44:17"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388857","the-toad-hmc","The Toad HMC Edition","4200","HM00035","https://blimburnseeds.com/the-toad-hmc/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","344734","tiramisu-thca-flower","Tiramisu THCA Flower","4000","JAR011","https://blimburnseeds.com/tiramisu-thca-flower/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393817","usa-breeders-american-icons","USA Breeders","4600","BF153815391540","https://blimburnseeds.com/usa-breeders-american-icons/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","387593","wallet-recharge","Wallet Recharge","0","","https://blimburnseeds.com/wallet-recharge/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","515145","whitethorn-rose","Whitethorn Rose x Ooze Extraction","","","https://blimburnseeds.com/whitethorn-rose/","","","2025-09-22T08:44:37"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388818","white-widow-autoflower-hmc-edition","White Widow Autoflower HMC Edition","","","https://blimburnseeds.com/white-widow-autoflower-hmc-edition/","","","2025-07-31T09:21:44"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","388826","white-widow-hmc","White Widow HMC Edition","","","https://blimburnseeds.com/white-widow-hmc/","","","2025-07-31T09:21:14"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","393761","widow-collection-frosted-force","Widow Collection","4600","BF151415151516","https://blimburnseeds.com/widow-collection-frosted-force/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","375882","winners-collection","Winners Collection","4600","BF1754303492","https://blimburnseeds.com/winners-collection/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","321848","wonkas-revenge","Wonka&#8217;s Revenge","","","https://blimburnseeds.com/wonkas-revenge/","","","2025-07-27T23:18:07"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wp/v2/product","wp_product","339400","zapphire-pre-roll","Zapphire Pre Roll","","","https://blimburnseeds.com/zapphire-pre-roll/","","","2025-08-07T07:52:05"
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","388849","zombie-death-fuck-hmc-edition","Zombie Death Fuck HMC Edition","4900","HM00034","https://blimburnseeds.com/zombie-death-fuck-hmc-edition/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","345269","z-runtz-pre-roll","Z Runtz Pre Roll","1200","PRO009","https://blimburnseeds.com/z-runtz-pre-roll/","","",""
"blimburnseeds.com","https://blimburnseeds.com/wp-json/wc/store/products","wc_store_product","344741","z-runtz-thca-flower","Z Runtz THCA Flower","4000","JAR012","https://blimburnseeds.com/z-runtz-thca-flower/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2870","auto-ak-2","AUTO AK","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-ak-2/","","","2024-05-29T14:13:52"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2876","auto-amnesia-haze-2","AUTO AMNESIA HAZE","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-amnesia-haze-2/","","","2024-05-29T14:14:00"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2882","auto-amnesia-platinum-2","AUTO AMNESIA PLATINUM","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-amnesia-platinum-2/","","","2024-05-29T14:14:09"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","16547","auto-banana-monkey-2","AUTO BANANA MONKEY","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-banana-monkey-2/","","","2024-05-29T14:14:21"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2917","auto-bigger-bud-2","AUTO BIGGER BUD","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-bigger-bud-2/","","","2024-05-29T14:14:31"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2899","auto-blueberry-berry-2","AUTO BLUEBERRY BERRY","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-blueberry-berry-2/","","","2024-05-29T14:14:40"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","27992","auto-bruce-banner","AUTO BRUCE BANNER #5","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-bruce-banner/","","","2024-07-30T15:36:24"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2935","auto-bubblegum-extra-2","AUTO BUBBLEGUM EXTRA","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-bubblegum-extra-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2905","auto-caramel-king-2","AUTO CARAMEL KING","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-caramel-king-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2923","auto-cheese-2","AUTO CHEESE","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-cheese-2/","","","2024-05-29T14:15:18"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2941","auto-chronical-2","AUTO CHRONICAL","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-chronical-2/","","","2024-05-29T14:15:36"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2911","auto-cocopopo-2","AUTO COCOPOPO","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-cocopopo-2/","","","2024-05-29T14:15:46"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28031","auto-coffe-rocket-2","AUTO COFFE ROCKET","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-coffe-rocket-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2929","auto-critical-2","AUTO CRITICAL","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-critical-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","3091","auto-devils-kiss-2","AUTO DEVIL&#8217;S KISS","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-devils-kiss-2/","","","2024-05-29T14:16:06"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","27953","auto-dosidos-rocketos-2","AUTO DOSIDOS ROCKETOS","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-dosidos-rocketos-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2947","auto-dubai-poison-2","AUTO DUBAI POISON","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-dubai-poison-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2959","auto-east-ryder-2","AUTO EAST RYDER","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-east-ryder-2/","","","2024-05-29T14:16:34"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","28057","auto-extra-mintz-2","AUTO EXTRA MINTZ","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-extra-mintz-2/","","","2024-05-29T14:16:45"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","16626","auto-gelato-samba-2","AUTO GELATO SAMBA","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-gelato-samba-2/","","","2024-05-29T14:16:52"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2977","auto-good-wild-shark-2","AUTO GOOD WILD SHARK","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-good-wild-shark-2/","","","2024-05-29T14:17:11"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","17217","auto-grande-crack-3","AUTO GRANDE CRACK","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-grande-crack-3/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","2887","auto-guerilla-glue-2","AUTO GUERILLA GLUE","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-guerilla-glue-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","28018","auto-hell-bells-og-2","AUTO HELL BELLS OG","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-hell-bells-og-2/","","","2024-05-29T14:17:31"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2965","auto-hindu-kush-2","AUTO HINDU KUSH","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-hindu-kush-2/","","","2024-05-29T14:17:40"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2983","auto-jack-hair-2","AUTO JACK HAIR","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-jack-hair-2/","","","2024-05-29T14:17:49"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2953","auto-kalis-mistery-2","AUTO KALI&#8217;S MISTERY","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-kalis-mistery-2/","","","2024-05-29T14:17:58"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2971","auto-lavender-best-2","AUTO LAVENDER BEST","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-lavender-best-2/","","","2024-05-29T14:18:07"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2989","auto-lime-skunk-2","AUTO LIME SKUNK","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-lime-skunk-2/","","","2024-05-29T14:18:18"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","2995","auto-loveryder-2","AUTO LOVERYDER","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-loveryder-2/","","","2024-05-29T14:18:27"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","28070","auto-mandalime-juice-2","AUTO MANDALIME JUICE","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-mandalime-juice-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","3013","auto-mazar-extra-2","AUTO MAZAR EXTRA","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-mazar-extra-2/","","","2024-05-29T14:18:43"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","27966","auto-mimosa-famosa-2","AUTO MIMOSA FAMOSA","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-mimosa-famosa-2/","","","2024-05-29T14:18:53"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","3025","auto-nba-diesel-2","AUTO NBA DIESEL","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-nba-diesel-2/","","","2024-05-29T14:19:02"
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wc/store/products","wc_store_product","3001","auto-northern-light-2","AUTO NORTHERN LIGHT","1750","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-northern-light-2/","","",""
"bulkseedbank.org","https://bulkseedbank.org/wp-json/wp/v2/product","wp_product","3007","auto-og-kush-2","AUTO OG KUSH","","","https://bulkseedbank.org/cannabis-seeds/autoflowering-seeds/auto-og-kush-2/","","","2024-05-29T14:19:21"
