"host","title","price","link","image","vendor","source_url","type","id","slug"
"aceseeds.org","Marruecos Beldia Kif Regular","15.6","https://www.aceseeds.org/semillas/marruecos-beldia-kif-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","4927","marruecos-beldia-kif-semillas-regulares"
"aceseeds.org","Marruecos x Líbano F1 I+D Regular","40","https://www.aceseeds.org/semillas/marruecosbeldiaf1-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6543","marruecosbeldiaf1-semillas-regulares"
"aceseeds.org","Mastuj Chitral Albaricoque Morado Regular","150","https://www.aceseeds.org/semillas/mastuj-chitral-albaricoque-morado-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","32913","mastuj-chitral-albaricoque-morado-semillas-regulares"
"aceseeds.org","Nepal Annapurna Regular","15.6","https://www.aceseeds.org/semillas/nepal-annapurna-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","5537","nepal-annapurna-semillas-regulares"
"aceseeds.org","Nepal Jam Regular","21","https://www.aceseeds.org/semillas/nepal-jam-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","1987","nepal-jam-semillas-regulares"
"aceseeds.org","Nepal Mist Regular","30","https://www.aceseeds.org/semillas/nepal-mist-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","5398","nepal-mist-semillas-regulares"
"aceseeds.org","Oaxaca A5 Haze feminizada","9","https://www.aceseeds.org/semillas/oaxaca-x-a5-haze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","28898","oaxaca-x-a5-haze-semillas-feminizadas"
"aceseeds.org","Oldtimer’s Haze Regular","45","https://www.aceseeds.org/semillas/oldtimers-haze-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","1081","oldtimers-haze-semillas-regulares"
"aceseeds.org","6 Orient Express Feminizada","500","https://www.aceseeds.org/semillas/orient-express-feminizada-copia/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","31610","orient-express-feminizada-copia"
"aceseeds.org","Pakistan Chitral Kush Regular","27","https://www.aceseeds.org/semillas/pakistan-chitral-kush-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","2101","pakistan-chitral-kush-semillas-regulares"
"aceseeds.org","Panama x Bangi Haze Feminizada","9","https://www.aceseeds.org/semillas/panama-bangi-haze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","3074","panama-bangi-haze-semillas-feminizadas"
"aceseeds.org","Panama Haze Feminizada","9","https://www.aceseeds.org/semillas/panama-haze-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","730","panama-haze-semillas-feminizadas"
"aceseeds.org","Panama Feminizada","9","https://www.aceseeds.org/semillas/panama-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","662","panama-semillas-feminizadas"
"aceseeds.org","Panama x Malawi Feminizada","39","https://www.aceseeds.org/semillas/panamaxmalawi-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","2952","panamaxmalawi-semillas-feminizadas"
"aceseeds.org","6 Purple Haze x Malawi Feminizada","500","https://www.aceseeds.org/semillas/purple-haze-x-malawi-feminizada-copia/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","31624","purple-haze-x-malawi-feminizada-copia"
"aceseeds.org","Purple Haze x Malawi Regular","21","https://www.aceseeds.org/semillas/purple-hazexmalawi-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","2676","purple-hazexmalawi-semillas-regulares"
"aceseeds.org","Baluchistán Quetta Selección Morada #1 Regular","150","https://www.aceseeds.org/semillas/quetta-seleccion-morada1-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6823","quetta-seleccion-morada1-semillas-regulares"
