"host","source_url","type","id","slug","title","price","sku","link","image","vendor","updated","price_norm"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16934","master-thais-82-tahoe-og-aka-blue-tahoe","MASTER THAI&#8217;S &#8217;82 TAHOE OG aka BLUE TAHOE","8000","","https://hyp3rids.com/product/master-thais-82-tahoe-og-aka-blue-tahoe","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16293","el-squato-hunter-pack","EL SQUATO | HUNTER PACK","9000","","https://hyp3rids.com/product/el-squato-hunter-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16340","wolfman-kuato-hunter-pack","WOLFMAN &#8216;KUATO&#8217; &#8211;  HUNTER PACK","9000","","https://hyp3rids.com/product/wolfman-kuato-hunter-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16301","cbh-pure-haze-hunter-pack","CBH &#8216;PURE HAZE&#8217; | HUNTER PACK","9000","","https://hyp3rids.com/product/cbh-pure-haze-hunter-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16713","bouillon-haze-hunter-pack","BOUILLON HAZE | HUNTER PACK","9000","","https://hyp3rids.com/product/bouillon-haze-hunter-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","13919","no-2-breeder-pack","No.2 F1 &#8216;HUNTER EDITION&#8217;","9000","","https://hyp3rids.com/product/no-2-breeder-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14964","purple-zacatecas-mexico","PURPLE ZACATECAS IBL MEXICO DOUBLE PHENO PACK","9000","","https://hyp3rids.com/product/purple-zacatecas-mexico","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14467","no-2-f2-double-pack","No.2 F2 &#8216;DOUBLE PHENO PACK&#8217;","9000","","https://hyp3rids.com/product/no-2-f2-double-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","12411","sawacane","SAWACANE","9000","","https://hyp3rids.com/product/sawacane","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16264","soba-sku3k-hunter-pack","SOBA SKU3K | HUNTER PACK","9000","","https://hyp3rids.com/product/soba-sku3k-hunter-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14341","king-willie-bx1-breeder-pack","KING WILLIE BX1 &#8216;HUNTER PACK&#8217;","9000","","https://hyp3rids.com/product/king-willie-bx1-breeder-pack","","","","90"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16312","kona-gold-ibl-2024-op-hunter-pack","KONA GOLD IBL &#8211; 2024 OP &#8216;HUNTER PACK&#8217;","9000","","https://hyp3rids.com/product/kona-gold-ibl-2024-op-hunter-pack","","","","90"
