"site","title","price","url","image","type","sku","vendor"
"bulkseedbank.org","CBD GOOD WILD SHARK","17,5","https://bulkseedbank.org/cannabis-seeds/cbd-seeds/cbd-good-wild-shark/","","wc_store_product","",""
"bulkseedbank.org","CBD INDICA KING","17,5","https://bulkseedbank.org/cannabis-seeds/cbd-seeds/cbd-indica-king/","","wc_store_product","",""
"bulkseedbank.org","CBG CRITICAL MASS","17,5","https://bulkseedbank.org/cannabis-seeds/cbd-seeds/cbg-critical-mass-2/","","wc_store_product","",""
"bulkseedbank.org","AK","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/ak-2/","","wc_store_product","",""
"bulkseedbank.org","AMNESIA HAZE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/amnesia-haze-2/","","wc_store_product","",""
"bulkseedbank.org","AMNESIA PLATINUM","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/amnesia-platinum-2/","","wc_store_product","",""
"bulkseedbank.org","ANANAS FUNK","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/ananas-funk-2/","","wc_store_product","",""
"bulkseedbank.org","BLUEBERRY BERRY","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/blueberry-berry-2/","","wc_store_product","",""
"bulkseedbank.org","BRUCE BANNER #5","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/bruce-banner-5-2/","","wc_store_product","",""
"bulkseedbank.org","CHEESE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/cheese-2/","","wc_store_product","",""
"bulkseedbank.org","COCOPOPO","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/cocopopo-2/","","wc_store_product","",""
"bulkseedbank.org","COFFE ROCKET","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/coffe-rocket-2/","","wc_store_product","",""
"bulkseedbank.org","CRITICAL MASS","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/critical-mass-2/","","wc_store_product","",""
"bulkseedbank.org","DARK DOMINA","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/dark-domina-2/","","wc_store_product","",""
"bulkseedbank.org","EUFORIA SPECIAL","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/euforia-special-2/","","wc_store_product","",""
"bulkseedbank.org","EXTRA MINTZ","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/extra-mintz-2/","","wc_store_product","",""
"bulkseedbank.org","GELATO SAMBA","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/gelato-samba-2/","","wc_store_product","",""
"bulkseedbank.org","GOOD WILD SHARK","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/good-wild-shark-2/","","wc_store_product","",""
"bulkseedbank.org","GRAPEFRUIT","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/grapefruit-2/","","wc_store_product","",""
"bulkseedbank.org","GREEN SCOUT COOKIES","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/green-scout-cookies-2/","","wc_store_product","",""
"bulkseedbank.org","GUERILLA GLUE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/guerilla-glue-2/","","wc_store_product","",""
"bulkseedbank.org","KALI&#8217;S MISTERY","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/kalis-mistery-2/","","wc_store_product","",""
"bulkseedbank.org","LIME SKUNK","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/lime-skunk-2/","","wc_store_product","",""
"bulkseedbank.org","LOCOMOTIVE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/locomotive-2/","","wc_store_product","",""
"bulkseedbank.org","MARLEY&#8217;S BUD","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/marleys-bud-2/","","wc_store_product","",""
"bulkseedbank.org","MASTER KUSH GRAND","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/master-kush-grand-2/","","wc_store_product","",""
"bulkseedbank.org","MIMOSA FAMOSA","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/mimosa-famosa-2/","","wc_store_product","",""
"bulkseedbank.org","MOBY BIG","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/moby-big-2/","","wc_store_product","",""
"bulkseedbank.org","NEPAL GOLD","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/nepal-gold-2/","","wc_store_product","",""
"bulkseedbank.org","ORIGINAL ORANGE BUD","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/original-orange-bud-2/","","wc_store_product","",""
"bulkseedbank.org","PERFECT POWER PLANT","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/perfect-power-plant-2/","","wc_store_product","",""
"bulkseedbank.org","PSYCHEDELIC","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/psychedelic-2/","","wc_store_product","",""
"bulkseedbank.org","RUNTZ GLUNTZ","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/runtz-gluntz-2/","","wc_store_product","",""
"bulkseedbank.org","SENSIBLE STAR","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/sensible-star-2/","","wc_store_product","",""
"bulkseedbank.org","SHERBET POWER","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/sherbet-power-2/","","wc_store_product","",""
"bulkseedbank.org","SPECIAL CRYSTAL HAZE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/special-crystal-haze-2/","","wc_store_product","",""
"bulkseedbank.org","SPECIAL LIME HAZE","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/special-lime-haze-2/","","wc_store_product","",""
"bulkseedbank.org","SUNMANGO","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/sunmango-2/","","wc_store_product","",""
"bulkseedbank.org","WHITE PRUSSIAN","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/white-prussian-2/","","wc_store_product","",""
"bulkseedbank.org","WHITE WIDOW","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/white-widow-2/","","wc_store_product","",""
"bulkseedbank.org","ZKITTLY ZI ZI","17,5","https://bulkseedbank.org/cannabis-seeds/feminised-seeds/zkittly-zi-zi-2/","","wc_store_product","",""
"dnagenetics.com","3Peat Fem Cannabis Seeds","45","https://dnagenetics.com/product/3peat/","","wc_store_product","DNA-3PT-FEMP1",""
"dnagenetics.com","Auto bahn Cannabis Seeds","80,12","https://dnagenetics.com/product/auto-bahn/","","wc_store_product","DNA-ATB-FEMP1",""
"dnagenetics.com","Bakers Delight  Cannabis Seeds","45","https://dnagenetics.com/product/bakers-delight/","","wc_store_product","DNA-BKD-FEMP1",""
"dnagenetics.com","Banana Sorbet Feminized Cannabis Seeds","80,12","https://dnagenetics.com/product/banana-sorbet-feminized-cannabis-seeds/","","wc_store_product","DNA-BSB-FEMP1",""
"dnagenetics.com","Blue Dream Feminized  Cannabis Seeds","80,12","https://dnagenetics.com/product/blue-dream-feminized/","","wc_store_product","DNA-BDS-FEMP1",""
"dnagenetics.com","Canelo auto Cannabis Seeds","80,16","https://dnagenetics.com/product/canelo-auto-seeds/","","wc_store_product","DNA-CNA-FAUTP1",""
"dnagenetics.com","CheMACal Romance Auto Cannabis Seeds","80,18","https://dnagenetics.com/product/chemacal-romance-auto/","","wc_store_product","DNA-MAR-FAUTP1",""
"dnagenetics.com","Chocolate Truffle Shuffle Reg Cannabis Seeds","80,12","https://dnagenetics.com/product/chocolate-truffle-shuffle-reg/","","wc_store_product","DNA-CTS-REGP1",""
"dnagenetics.com","Chocolope Fem Cannabis Seeds","80,12","https://dnagenetics.com/product/chocolope-fem/","","wc_store_product","DNA-CHL-FEMP1",""
"dnagenetics.com","Chocolope Kush Reg Cannabis Seeds","80,12","https://dnagenetics.com/product/chocolope-kush-reg/","","wc_store_product","DNA-CHK-REGP1",""
"dnagenetics.com","DNA Auto Mix Pack Cannabis Seeds (Sample)","1","https://dnagenetics.com/product/dna-auto-mix-pack-cannabis-seeds-sample/","","wc_store_product","DNA-DMP-FAUTP1-1",""
"dnagenetics.com","DNA Cake Auto Cannabis Seeds","45","https://dnagenetics.com/product/dna-cake-auto/","","wc_store_product","DNA-DCK-FAUTP1",""
"dnagenetics.com","DNA Genetics Lighter","3,99","https://dnagenetics.com/product/dna-genetics-lighter/","","wc_store_product","DNA-L",""
"dnagenetics.com","Double Dipped Strawberries Cannabis Seeds","80,16","https://dnagenetics.com/product/double-dipped-strawberry/","","wc_store_product","DNA-DDS-FEMP1",""
"dnagenetics.com","Double Stuffed Sorbet Fem Cannabis Seeds","80,12","https://dnagenetics.com/product/double-stuffed-sorbet/","","wc_store_product","DNA-DSS-FEMP1",""
"dnagenetics.com","Elons-X Reg Cannabis Seeds","80,06","https://dnagenetics.com/product/elons-x-reg/","","wc_store_product","DNA-ELX-REGP1",""
"dnagenetics.com","Four Prophets Reg Cannabis Seeds","80,05","https://dnagenetics.com/product/four-prophets-reg/","","wc_store_product","DNA-FPT-REGP1",""
"dnagenetics.com","Generation X-18 Reg Cannabis Seeds","65,75","https://dnagenetics.com/product/generation-x-18-reg/","","wc_store_product","DNA-G18-REGP1",""
"dnagenetics.com","GMO Kosher Fem Cannabis Seeds","45","https://dnagenetics.com/product/gmo-kosher/","","wc_store_product","DNA-GMK-FEMP1",""
"dnagenetics.com","Golden Fortunes Reg Cannabis Seeds","63,92","https://dnagenetics.com/product/golden-fortunes-reg/","","wc_store_product","DNA-GFS-REGP1",""
"dnagenetics.com","HG23 AKA MICHAEL JORDAN Fem Cannabis Seeds","80,12","https://dnagenetics.com/product/hg23-aka-michael-jordan-fem/","","wc_store_product","DNA-MJK-FEMP1",""
"dnagenetics.com","Honey Banana S1 Cannabis Seeds","45","https://dnagenetics.com/product/honey-banana-s1/","","wc_store_product","DNA-HB1-FEMP1",""
"dnagenetics.com","Kosher Dawg Autoflower Cannabis Seeds","45","https://dnagenetics.com/product/kosher-dawg-autoflower-cannabis-seeds/","","wc_store_product","DNA-KD-FAUTP1",""
"dnagenetics.com","Kosher Pie Cannabis Seeds","79,99","https://dnagenetics.com/product/kosher-pie/","","wc_store_product","DNA-KOP-FEMP1",""
"dnagenetics.com","Miss DNA Auto Cannabis Seeds","79,05","https://dnagenetics.com/product/miss-dna/","","wc_store_product","DNA-MS-FAUTP1",""
"dnagenetics.com","Patrick Swayze Auto Cannabis Seeds","80,18","https://dnagenetics.com/product/patrick-swayze-auto/","","wc_store_product","DNA-PSZ-FAUTP1",""
"dnagenetics.com","Purple Chocolope Fem Cannabis Seeds","79,96","https://dnagenetics.com/product/purple-chocolope/","","wc_store_product","DNA-PCE-FEMP1",""
"dnagenetics.com","Purple People Eater Auto Cannabis Seeds","80,16","https://dnagenetics.com/product/purple-people-eater-auto-seeds/","","wc_store_product","DNA-PPE-FAUTP1",""
"dnagenetics.com","Purple Wreck Auto Cannabis Seeds","79,05","https://dnagenetics.com/product/purple-wreck/","","wc_store_product","DNA-PUW-FAUTP1",""
"dnagenetics.com","Recon 2.0 Fem Cannabis Seeds","80,05","https://dnagenetics.com/product/recon-2-0/","","wc_store_product","DNA-RN2-FEMP1",""
"dnagenetics.com","Return of the Mac Auto Cannabis Seeds","80,17","https://dnagenetics.com/product/return-of-the-mac-auto/","","wc_store_product","DNA-ROM-FAUTP1",""
"dnagenetics.com","RP 43 AKA RICHARD PETTY Fem Cannabis Seeds","45","https://dnagenetics.com/product/rp-43-aka-richard-petty/","","wc_store_product","DNA-RP1-FEMP1",""
"dnagenetics.com","Skywalker Kush Reg Cannabis Seeds","79,97","https://dnagenetics.com/product/skylwalker-kush-reg/","","wc_store_product","DNA-SWK-REGP1",""
"dnagenetics.com","Sour Garlic x Honey Banana Fem Cannabis Seeds","80,14","https://dnagenetics.com/product/sour-garlic-x-honey-banana/","","wc_store_product","DNA-HBS-FEMP1",""
"dnagenetics.com","Swiss Miss Reg Cannabis Seeds","80,12","https://dnagenetics.com/product/swiss-miss/","","wc_store_product","DNA-SWM-REG1",""
"dnagenetics.com","Swiss Miss Fem Cannabis Seeds","80,14","https://dnagenetics.com/product/swiss-miss-fem/","","wc_store_product","DNA-SWM-FEMP1",""
"dnagenetics.com","Tangie Cannabis Seeds","80,12","https://dnagenetics.com/product/tangie/","","wc_store_product","DNA-TNG",""
"dnagenetics.com","The Big Mac Auto Cannabis Seeds","80,16","https://dnagenetics.com/product/the-big-mac-auto/","","wc_store_product","DNA-MCD-FAUTP1",""
"dnagenetics.com","The Stinking Rose Fem Cannabis Seeds","80,13","https://dnagenetics.com/product/the-stinking-rose/","","wc_store_product","DNA-TSR-FEMP1",""
"dnagenetics.com","Watermelon Man Auto Cannabis Seeds","80,16","https://dnagenetics.com/product/watermelon-man-auto-seeds/","","wc_store_product","DNA-WMM-FAUTP1",""
"dnagenetics.com","White Widow Feminized Cannabis Seeds","79,05","https://dnagenetics.com/product/white-widow-feminized/","","wc_store_product","DNA-WHW-FEMP1",""
"dnagenetics.com","Worldwide Alliance","30","https://dnagenetics.com/product/worldwide-alliance/","","wc_store_product","TEE-WWA-BL",""
"dnagenetics.com","You Whoo Fem Cannabis Seeds","45","https://dnagenetics.com/product/you-whoo-fem/","","wc_store_product","DNA-YUW-FEMP1",""
"drunderground.com","American Beauty","0,18","https://drunderground.com/producto/american-beauty/","","wc_store_product","",""
"drunderground.com","Auto King Kong","0,15","https://drunderground.com/producto/auto-king-kong/","","wc_store_product","",""
"drunderground.com","Brooklyn Mango","0,18","https://drunderground.com/producto/brooklyn-mango-2/","","wc_store_product","",""
"drunderground.com","Crystal M.E.T.H.","0,2","https://drunderground.com/producto/crystal-meth-2/","","wc_store_product","",""
"drunderground.com","Dark Cookie","0,2","https://drunderground.com/producto/dark-cookie-copy-copy-copy-copy-copy/","","wc_store_product","",""
"drunderground.com","Godzilla Glue","0,18","https://drunderground.com/producto/godzilla-glue-2/","","wc_store_product","",""
"drunderground.com","King Kong","0,15","https://drunderground.com/producto/king-kong-2/","","wc_store_product","",""
"drunderground.com","Melon Gum","0,18","https://drunderground.com/producto/melon-gum-2/","","wc_store_product","",""
"drunderground.com","Soul Star","0,18","https://drunderground.com/producto/soul-star/","","wc_store_product","",""
"genehtik.com","Amazon Kritikal Bilbo","9","https://www.genehtik.com/producto/amazon-kritikal-bilbo/","","wc_store_product","Kritikal Bilbo Feminizada-1",""
"genehtik.com","Amnesia Bilbo","9","https://www.genehtik.com/producto/amnesia-bilbo/","","wc_store_product","amnesia bilbo",""
"genehtik.com","Estimulador Bloom","19","https://www.genehtik.com/producto/estimulador-bloom/","","wc_store_product","estimulador bloom",""
"genehtik.com","Estimulador Raices","18","https://www.genehtik.com/producto/estimulador-de-raices/","","wc_store_product","estimulador raices",""
"genehtik.com","Euskal Zkittlez","9","https://www.genehtik.com/producto/euskal-zkittlez/","","wc_store_product","Euskal Zkittlez",""
"genehtik.com","Fertilizante Crecimiento","15","https://www.genehtik.com/producto/fertilizante-crecimiento/","","wc_store_product","fertilizante crecimiento",""
"genehtik.com","Fertilizante Floración","15","https://www.genehtik.com/producto/fertilizante-floracion/","","wc_store_product","fertilizante floración",""
"genehtik.com","Gorila Bilbo","9","https://www.genehtik.com/producto/gorila-bilbo/","","wc_store_product","Gorila Bilbo",""
"genehtik.com","Kritikal Bilbo Auto","9","https://www.genehtik.com/producto/kritikal-bilbo-auto/","","wc_store_product","Kritikal Bilbo Auto",""
"genehtik.com","Kritikal Bilbo x AK-47","9","https://www.genehtik.com/producto/kritikal-bilbo-x-ak-47/","","wc_store_product","Kritkal Bilbo x AK-47",""
"genehtik.com","Northern Lights Auto","9","https://www.genehtik.com/producto/northern-lights-auto/","","wc_store_product","northern lights auto",""
"genehtik.com","OG Lemon Bilbo","9","https://www.genehtik.com/producto/og-lemon-bilbo/","","wc_store_product","OG Lemon Bilbo",""
"genehtik.com","PACK 5 semillas AUTO + PACK 3 Novedades AUTO","24","https://www.genehtik.com/producto/pack-5-semillas-autoflorecientes/","","wc_store_product","",""
"genehtik.com","Pack Floración","39,9","https://www.genehtik.com/producto/pack-floracion/","","wc_store_product","pack floración",""
"genehtik.com","PH-","9","https://www.genehtik.com/producto/ph/","","wc_store_product","ph-",""
"genehtik.com","PK 40-20","18","https://www.genehtik.com/producto/pk-40-20/","","wc_store_product","pk 40-20",""
"genehtik.com","semillas de cannabis feminizadas","9","https://www.genehtik.com/producto/semillas-de-cannabis-feminizadas/","","wc_store_product","semilas de cannabis-2",""
"genehtik.com","semillas de marihuana autoflorecientes","9","https://www.genehtik.com/producto/semillas-de-marihuana-autoflorecientes/","","wc_store_product","semilas de cannabis-1-1",""
"genehtik.com","semillas de marihuana feminizadas","9","https://www.genehtik.com/producto/semillas-de-marihuana-feminizadas/","","wc_store_product","semilas de cannabis-2-1",""
"genehtik.com","Spray Preventivo Foliar","12","https://www.genehtik.com/producto/spray-preventivo-foliar/","","wc_store_product","spray preventivo foliar",""
"genehtik.com","Txomango","9","https://www.genehtik.com/producto/txomango-2/","","wc_store_product","Txomango2",""
"genehtik.com","Zuri Widow","9","https://www.genehtik.com/producto/zuri-widow/","","wc_store_product","Zuri Widow",""
"hyp3rids.com","ACE OF HAZE","70","https://hyp3rids.com/product/ace-of-haze","","wc_store_product","",""
"hyp3rids.com","APAC KAHUNA","60","https://hyp3rids.com/product/apac-kahuna-by-hyp3rids","","wc_store_product","",""
"hyp3rids.com","BANDIT KUSH","60","https://hyp3rids.com/product/bandit-kush","","wc_store_product","",""
"hyp3rids.com","BITTER MOON","60","https://hyp3rids.com/product/bitter-moon","","wc_store_product","",""
"hyp3rids.com","BOUILLON HAZE","60","https://hyp3rids.com/product/bouillon-haze","","wc_store_product","",""
"hyp3rids.com","BOUILLON HAZE | HUNTER PACK","90","https://hyp3rids.com/product/bouillon-haze-hunter-pack","","wc_store_product","",""
"hyp3rids.com","CBH &#8216;PURE HAZE&#8217; | HUNTER PACK","90","https://hyp3rids.com/product/cbh-pure-haze-hunter-pack","","wc_store_product","",""
"hyp3rids.com","CGBX1","60","https://hyp3rids.com/product/cgbx1","","wc_store_product","",""
"hyp3rids.com","CHAMULA SKUNK, CHIAPAS MEXICO","60","https://hyp3rids.com/product/chamula-skunk-chiapas-mexico","","wc_store_product","",""
"hyp3rids.com","COLOMBIAN GOLD &#8211; LEGACY EDITION","60","https://hyp3rids.com/product/colombian-gold-legacy-edition","","wc_store_product","",""
"hyp3rids.com","COLOMBIAN ROSÉ","60","https://hyp3rids.com/product/colombian-rose","","wc_store_product","",""
"hyp3rids.com","CRACKER JACK","60","https://hyp3rids.com/product/cracker-jack","","wc_store_product","",""
"hyp3rids.com","CUBAN BLOOD HAZE &#8216;EL SQUATO&#8217; PHENO","60","https://hyp3rids.com/product/cuban-blood-haze-el-squato-pheno","","wc_store_product","",""
"hyp3rids.com","CBH &#8216;PURE HAZE&#8217;","60","https://hyp3rids.com/product/cuban-blood-haze-pure-haze-pheno","","wc_store_product","",""
"hyp3rids.com","EARL&#8217;S GOLD","60","https://hyp3rids.com/product/earls-gold","","wc_store_product","",""
"hyp3rids.com","EL SQUATO | HUNTER PACK","90","https://hyp3rids.com/product/el-squato-hunter-pack","","wc_store_product","",""
"hyp3rids.com","FIREBALL","60","https://hyp3rids.com/product/fireball","","wc_store_product","",""
"hyp3rids.com","FURY","60","https://hyp3rids.com/product/fury","","wc_store_product","",""
"hyp3rids.com","GARRA, JALISCO IBL MEXICAN LANDRACE","60","https://hyp3rids.com/product/garra-jalisco-ibl-mexican-landrace","","wc_store_product","",""
"hyp3rids.com","GEMINI V","60","https://hyp3rids.com/product/gemini-v","","wc_store_product","",""
"hyp3rids.com","GOLDEN BROWN","60","https://hyp3rids.com/product/golden-brown","","wc_store_product","",""
"hyp3rids.com","GOLDEN HIGHLAND THAI","80","https://hyp3rids.com/product/golden-highland-thai","","wc_store_product","",""
"hyp3rids.com","GOLD ZACATECAS","60","https://hyp3rids.com/product/gold-zacatecas","","wc_store_product","",""
"hyp3rids.com","GRILLZ","60","https://hyp3rids.com/product/grillz","","wc_store_product","",""
"hyp3rids.com","HAWAIIAN PUNA DIESEL IBL","80","https://hyp3rids.com/product/hawaiian-puna-diesel-ibl","","wc_store_product","",""
"hyp3rids.com","HEIRLOOM PURPLE AFGHAN KUSH BX1","80","https://hyp3rids.com/product/heirloom-purple-afghan-kush-bx1","","wc_store_product","",""
"hyp3rids.com","HEIRLOOM PURPLE AFGHAN KUSH IBL","80","https://hyp3rids.com/product/heirloom-purple-afghan-kush-limited","","wc_store_product","",""
"hyp3rids.com","HEIRLOOM VERDE LIMÓN IBL CHIAPAS MEXICO","70","https://hyp3rids.com/product/heirloom-verde-limon-ibl-chiapas-mexico","","wc_store_product","",""
"hyp3rids.com","INCIENSO, COLIMA MEXICO IBL MEXICAN LANDRACE","60","https://hyp3rids.com/product/incienso-colima-mexico-ibl-mexican-landrace","","wc_store_product","",""
"hyp3rids.com","JINGLES","60","https://hyp3rids.com/product/jingles","","wc_store_product","",""
"hyp3rids.com","KING WILLIE BX1","60","https://hyp3rids.com/product/king_willie","","wc_store_product","",""
"hyp3rids.com","KING WILLIE BX1 &#8216;HUNTER PACK&#8217;","90","https://hyp3rids.com/product/king-willie-bx1-breeder-pack","","wc_store_product","",""
"hyp3rids.com","KONA GOLD IBL &#8211; 2024 OP","70","https://hyp3rids.com/product/kona-gold-ibl","","wc_store_product","",""
"hyp3rids.com","KONA GOLD IBL &#8211; 2024 OP &#8216;HUNTER PACK&#8217;","90","https://hyp3rids.com/product/kona-gold-ibl-2024-op-hunter-pack","","wc_store_product","",""
"hyp3rids.com","LA PERLA NEGRA MEXICAN HEIRLOOM","60","https://hyp3rids.com/product/la-perla-negra-mexican-heirloom","","wc_store_product","",""
"hyp3rids.com","LAVA HAZE","60","https://hyp3rids.com/product/lava-haze-hunter-pack","","wc_store_product","",""
"hyp3rids.com","LIGHTENING BOLT","60","https://hyp3rids.com/product/lightening-bolt","","wc_store_product","",""
"hyp3rids.com","LONG ISLAND HAZE","60","https://hyp3rids.com/product/long-island-haze","","wc_store_product","",""
"hyp3rids.com","MASTER THAI&#8217;S &#8217;82 TAHOE OG aka BLUE TAHOE","80","https://hyp3rids.com/product/master-thais-82-tahoe-og-aka-blue-tahoe","","wc_store_product","",""
"hyp3rids.com","MEZQUITAL ORO, ZACATECAS","80","https://hyp3rids.com/product/mezquital-oro-zacatecas","","wc_store_product","",""
"hyp3rids.com","MOSH PIT","60","https://hyp3rids.com/product/mosh-pit","","wc_store_product","",""
"hyp3rids.com","THE MUMBLES","60","https://hyp3rids.com/product/mumbles","","wc_store_product","",""
"hyp3rids.com","No.2 F1","60","https://hyp3rids.com/product/no-2","","wc_store_product","",""
"hyp3rids.com","No.2 F1 &#8216;HUNTER EDITION&#8217;","90","https://hyp3rids.com/product/no-2-breeder-pack","","wc_store_product","",""
"hyp3rids.com","No.2 F2 &#8216;DOUBLE PHENO PACK&#8217;","90","https://hyp3rids.com/product/no-2-f2-double-pack","","wc_store_product","",""
"hyp3rids.com","OL YELLA","60","https://hyp3rids.com/product/ol-yella","","wc_store_product","",""
"hyp3rids.com","OMP aka OH! My Purple","60","https://hyp3rids.com/product/omp-aka-oh-my-purple","","wc_store_product","",""
"hyp3rids.com","ORO NEGRA","60","https://hyp3rids.com/product/oro-negra","","wc_store_product","",""
"hyp3rids.com","PACIFIC PEARL","60","https://hyp3rids.com/product/pacific-pearl","","wc_store_product","",""
"hyp3rids.com","PEACH LIMÓN","60","https://hyp3rids.com/product/peach-limon","","wc_store_product","",""
"hyp3rids.com","PONG!!","60","https://hyp3rids.com/product/pong","","wc_store_product","",""
"hyp3rids.com","PUMA, ZACATECAS IBL MEXICAN LANDRACE","60","https://hyp3rids.com/product/puma-zacatecas-ibl-mexican-landrace","","wc_store_product","",""
"hyp3rids.com","PUNTO ROJO P3 C-LINE","80","https://hyp3rids.com/product/punto-rojo-p3-c-line","","wc_store_product","",""
"hyp3rids.com","PURPLE COULEE","60","https://hyp3rids.com/product/purple-coulee","","wc_store_product","",""
"hyp3rids.com","PURPLE ZACATECAS IBL MEXICO DOUBLE PHENO PACK","90","https://hyp3rids.com/product/purple-zacatecas-mexico","","wc_store_product","",""
"hyp3rids.com","RED II","60","https://hyp3rids.com/product/red-ii","","wc_store_product","",""
"hyp3rids.com","RED LIME","60","https://hyp3rids.com/product/red-lime","","wc_store_product","",""
"hyp3rids.com","REDWOOD HAZE","60","https://hyp3rids.com/product/redwood-haze","","wc_store_product","",""
"hyp3rids.com","ROPEADOPE","60","https://hyp3rids.com/product/ropeadope","","wc_store_product","",""
"hyp3rids.com","SAWACANE","90","https://hyp3rids.com/product/sawacane","","wc_store_product","",""
"hyp3rids.com","SAWA V2","80","https://hyp3rids.com/product/sawa-ibl","","wc_store_product","",""
"hyp3rids.com","SKU3K F1 &#8211; SKUNK #1 REDUX PROJECT","60","https://hyp3rids.com/product/sku3k-f1-skunk-1-redux-project","","wc_store_product","",""
"hyp3rids.com","SKU3K DEEZIL F1","60","https://hyp3rids.com/product/sku3k-f1-x-hawaiian-puna-diesel-ibl-male","","wc_store_product","",""
"hyp3rids.com","SOBA SKU3K","60","https://hyp3rids.com/product/soba-sku3k","","wc_store_product","",""
"hyp3rids.com","SOBA SKU3K | HUNTER PACK","90","https://hyp3rids.com/product/soba-sku3k-hunter-pack","","wc_store_product","",""
"hyp3rids.com","SUNDAY BEST","60","https://hyp3rids.com/product/sunday-best","","wc_store_product","",""
"hyp3rids.com","SWAMP LILLIE","60","https://hyp3rids.com/product/swamp-lillie","","wc_store_product","",""
"hyp3rids.com","THE LIMEY","80","https://hyp3rids.com/product/the-limey","","wc_store_product","",""
"hyp3rids.com","THE PITS","60","https://hyp3rids.com/product/the-pits","","wc_store_product","",""
"hyp3rids.com","TOFFEE A&#8217;MOUR","60","https://hyp3rids.com/product/toffee-amour","","wc_store_product","",""
"hyp3rids.com","TOFFEE NOIR","60","https://hyp3rids.com/product/toffee-noir","","wc_store_product","",""
"hyp3rids.com","TUCO","60","https://hyp3rids.com/product/tuco","","wc_store_product","",""
"hyp3rids.com","WILDCAT","60","https://hyp3rids.com/product/wildcat","","wc_store_product","",""
"hyp3rids.com","WOLFMAN &#8216;KUATO&#8217;","60","https://hyp3rids.com/product/wolfman-f2","","wc_store_product","",""
"hyp3rids.com","WOLFMAN &#8216;KUATO&#8217; &#8211;  HUNTER PACK","90","https://hyp3rids.com/product/wolfman-kuato-hunter-pack","","wc_store_product","",""
"kcbrains.com","Space Mango® (Auto-Feminized)","24,5","https://kcbrains.com/shop/cannabis-seeds/auto-flowering/space-mango-auto-fem/","","wc_store_product","kcf20031",""
"kcbrains.com","Z-710 (Auto-Feminized)","24,5","https://kcbrains.com/shop/cannabis-seeds/auto-flowering/z-710/","","wc_store_product","kcf20035",""
"kcbrains.com","Afghani Special® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/afghani-special-feminized/","","wc_store_product","kcf10011",""
"kcbrains.com","Bahia Black Head Feminized®","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/bahai-black-head-feminized/","","wc_store_product","kcf10019",""
"kcbrains.com","Brains Damage® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/brains-damage-feminized/","","wc_store_product","kcf10023",""
"kcbrains.com","Brains Escape® (Fem)","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/brains-escape-feminized/","","wc_store_product","kcf10024",""
"kcbrains.com","California Special® Feminized","24,5","https://kcbrains.com/shop/cannabis-seeds/feminized-seeds/california-special-feminized/","","wc_store_product","kcf10012",""
