"host","title","price_norm","sku","link","image"
"lasemillaautomatica.com","Taza &#8211; Sión","6,99","TAZSI","https://lasemillaautomatica.com/tienda/merchandising/tazas/taza-sion/",""
"northcoastgenetics.com","ACAPULCO GOLD HEIRLOOM","100","AGH","https://northcoastgenetics.com/product/acapulco-gold-heirloom",""
"northcoastgenetics.com","African Blueberry","50","ABB","https://northcoastgenetics.com/product/african-blueberry",""
"northcoastgenetics.com","AK47 Preservation IBL","50","AK47PIBL","https://northcoastgenetics.com/product/ak47-preservation-ibl",""
"northcoastgenetics.com","Bakhl Valley Afghanistan Hash Plant","75","BVAHP","https://northcoastgenetics.com/product/bakhl-valley-afghanistan-hash-plant",""
"northcoastgenetics.com","BELDIA MORROCIAN LANDRACE X WEDDING CAKE","40","BMLRxWC","https://northcoastgenetics.com/product/beldia-morrocian-landrace-x-wedding-cake",""
"northcoastgenetics.com","BERRY FREAK X KROENG KRAWIA","40","BFxKK","https://northcoastgenetics.com/product/berry-freak-x-kroeng-krawia",""
"northcoastgenetics.com","Black African Magic","125","BAF","https://northcoastgenetics.com/product/black-african-magic",""
"northcoastgenetics.com","BLACK DOMINA X MOUNG XAI SATIVA","40","BDxMXS","https://northcoastgenetics.com/product/black-domina-x-moung-xai-sativa",""
"northcoastgenetics.com","Black Hash x Moang Xai","40","BHxMX","https://northcoastgenetics.com/product/black-hash-x-moang-xai",""
"northcoastgenetics.com","Black Shebergen","40","BLSH","https://northcoastgenetics.com/product/black-shebergen",""
"northcoastgenetics.com","Black Thai","50","BLTH","https://northcoastgenetics.com/product/black-thai",""
"northcoastgenetics.com","Blueberry #2","50","BB2","https://northcoastgenetics.com/product/blueberry-2",""
"northcoastgenetics.com","Blue Ice","50","BLICE","https://northcoastgenetics.com/product/blue-ice",""
"northcoastgenetics.com","Burmese Kush","40","BURKSH","https://northcoastgenetics.com/product/burmese-kush",""
"northcoastgenetics.com","ZAMBERRY X BLUE ICE","40","ZAMxBI","https://northcoastgenetics.com/product/cement-shoes-x-zamberry",""
"northcoastgenetics.com","Critical Amnesia x Wedding Cake","50","CAxWC","https://northcoastgenetics.com/product/critical-amnesia-x-wedding-cake",""
"northcoastgenetics.com","DURBAN POISON X CEMENT SHOES","50","DPxCS","https://northcoastgenetics.com/product/durban-poison-x-cement-shoes",""
"northcoastgenetics.com","Feminized Road Kill Skunk","50","OBD","https://northcoastgenetics.com/product/feminized-road-kill-skunk",""
"northcoastgenetics.com","FREAK BERRY FREAK","50","FBF","https://northcoastgenetics.com/product/freak-berry-freak",""
"northcoastgenetics.com","Highland Napalese x Viet Black","175","HNxVB","https://northcoastgenetics.com/product/highland-napalese-x-viet-black",""
"northcoastgenetics.com","Honey Bucket Hash","25","DESR","https://northcoastgenetics.com/product/honey-bucket-hash",""
"northcoastgenetics.com","Killer Glue Haze","40","KGH","https://northcoastgenetics.com/product/killer-glue-haze",""
"northcoastgenetics.com","KILLER GLUE HAZE CAKE F2","25","KGHCF2","https://northcoastgenetics.com/product/killer-glue-haze-cake-f2",""
"northcoastgenetics.com","KROEG KRAWIA X MOLOKAI KUSH","40","KKxMK","https://northcoastgenetics.com/product/kroeg-krawia-x-molokai-kush",""
"northcoastgenetics.com","Kroeng Krawia Thai x Molikai Mountain Kush","50","KKTxMMK","https://northcoastgenetics.com/product/kroeng-krawia-thai-x-molikai-mountain-kush",""
"northcoastgenetics.com","Kumaonis","75","KUMAONIS","https://northcoastgenetics.com/product/kumaonis",""
"northcoastgenetics.com","KWAZULU NATL HIGHLAND &#8211; &#8216;The Eagle&#8217;","150","KNTLH","https://northcoastgenetics.com/product/kwazulu-natl-highland",""
"northcoastgenetics.com","Malana &#8220;Waichin&#8221; Bruce&#8217;s Selection","125","MWBS","https://northcoastgenetics.com/product/malana-waichin-bruces-selection",""
"northcoastgenetics.com","Malawi Landrace","100","MALLR","https://northcoastgenetics.com/product/malawi",""
"northcoastgenetics.com","MAUI RED X PUNTO ROJO","40","MRxPR","https://northcoastgenetics.com/product/maui-red-x-punta-rojo",""
"northcoastgenetics.com","Mazar I Sharif","75","MIS","https://northcoastgenetics.com/product/mazar-i-sharif",""
"northcoastgenetics.com","Molokai Kush","75","MOLOKUSH","https://northcoastgenetics.com/product/molokai-kush",""
"northcoastgenetics.com","Morroco Beldia Hash Plant","50","MBHP","https://northcoastgenetics.com/product/morroco-beldia-hash-plant",""
"northcoastgenetics.com","Moung Xai Thai Landrace Sativa","50","MXTLS","https://northcoastgenetics.com/product/moung-xai-thai-landrace-sativa",""
"northcoastgenetics.com","NEVILLES HAZE 5 X NEVILLES HAZE 1 (A5)","75","NH5xNH1","https://northcoastgenetics.com/product/nevilles-haze-5-x-nevilles-haze-1-a5",""
"northcoastgenetics.com","Neville’s Haze “Sage” Pheno","50","NHSP","https://northcoastgenetics.com/product/nevilles-haze-sage-pheno",""
"northcoastgenetics.com","Oregon Blue Dream","50","OBD","https://northcoastgenetics.com/product/oregonbluedream",""
"northcoastgenetics.com","OREO X SYRIAN &#8211; Serial Killer","75","SKiller","https://northcoastgenetics.com/product/oreo-x-syrian-serial-killer",""
"northcoastgenetics.com","Original NYSD Preservation IBL","50","NYSD","https://northcoastgenetics.com/product/original-nysd-preservation-ibl",""
"northcoastgenetics.com","Papas &#8220;Gunguni DHAR Selection&#8221;","125","PGDS","https://northcoastgenetics.com/product/papas-gunguni-dhar-selection",""
"northcoastgenetics.com","PPC X ACAPULCO GOLD HEIRLOOM","40","PPCxAGH","https://northcoastgenetics.com/product/ppc-x-acapulco-gold-heirloom",""
"northcoastgenetics.com","Project X x AK47","40","PXxAK47","https://northcoastgenetics.com/product/project-x-x-ak47",""
"northcoastgenetics.com","Punto Rojo X KD","50","PRxKD","https://northcoastgenetics.com/product/puna-rojo-x-kd",""
"northcoastgenetics.com","Purple Kush","50","PK","https://northcoastgenetics.com/product/purple-kush",""
"northcoastgenetics.com","Purple Kush x AK47","50","PKxAK47","https://northcoastgenetics.com/product/purple-kush-x-ak47",""
"northcoastgenetics.com","Purple Panty Cake F1","25","PPCF1","https://northcoastgenetics.com/product/purple-panty-cake-f1",""
"northcoastgenetics.com","PURPLE PANTY CAKE F -2","25","PPCF2","https://northcoastgenetics.com/product/purple-panty-cake-f-2",""
"northcoastgenetics.com","Purple Panty Cake x Blue Ice","40","PPCxBICE","https://northcoastgenetics.com/product/purple-panty-cake-x-blue-ice",""
"northcoastgenetics.com","Purple PCK classic Heirloom","50","PPCH","https://northcoastgenetics.com/product/purple-pck-classic-heirloom",""
"northcoastgenetics.com","Pursat","125","TCL","https://northcoastgenetics.com/product/pursat",""
"northcoastgenetics.com","Rasol &#8220;Ordinar&#8221; Selection","125","ROS","https://northcoastgenetics.com/product/rasol-ordinar-selection",""
"northcoastgenetics.com","Rasol &#8220;Vairam&#8221; Selection","125","RVS","https://northcoastgenetics.com/product/rasol-vairam-selection",""
"northcoastgenetics.com","SHEBERGAN X KROENG KRAWIA THAI LANDRACE","25","SxKKTLR","https://northcoastgenetics.com/product/shebergan-x-kroeng-krawia-thai-landrace",""
"northcoastgenetics.com","SKUNK 1 X WEDDING CAKE","75","S1xWC","https://northcoastgenetics.com/product/skunk-1-x-wedding-cake",""
"northcoastgenetics.com","SYRIAN LANDRACE GENETICS/SATIVA HASH PLANT","50","SLRSHP","https://northcoastgenetics.com/product/syrian-landrace",""
"northcoastgenetics.com","Tangie","100","TNGY","https://northcoastgenetics.com/product/tangie",""
"northcoastgenetics.com","Zamberry &#8211; Kaya Seed Company","50","DESR","https://northcoastgenetics.com/product/zamberryks",""
"northcoastgenetics.com","ZAMBERRY X PANAMA RED","40","ZxPR","https://northcoastgenetics.com/product/zamberry-x-panama-red",""
"spliffseeds.nl","Afghani Gold Female Cannabis Seeds","27,5","8950116","https://www.spliffseeds.nl/product/afghani-gold-female-cannabis-seeds/",""
"spliffseeds.nl","AK Female Cannabis Seeds","32,5","8950131","https://www.spliffseeds.nl/product/ak-female-cannabis-seeds/",""
"spliffseeds.nl","Amnesiac Female Cannabis Seeds","32,5","8950137","https://www.spliffseeds.nl/product/amnesiac-female-cannabis-seeds/",""
"spliffseeds.nl","Blue Berry Female Cannabis Seeds","32,5","8950404","https://www.spliffseeds.nl/product/blue-berry-female-cannabis-seeds/",""
"spliffseeds.nl","Blue Berry Regular Cannabis Seeds","17,5","8900404","https://www.spliffseeds.nl/product/blue-berry-regular-cannabis-seeds/",""
"spliffseeds.nl","Blue Dream Automatic Female Cannabis Seeds","27,5","8950410A","https://www.spliffseeds.nl/product/blue-dream-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Blue Dream Female Cannabis Seeds","32,5","8950410","https://www.spliffseeds.nl/product/blue-dream-female-cannabis-seeds/",""
"spliffseeds.nl","Blue Medi Kush Female Cannabis Seeds","32,5","8950437","https://www.spliffseeds.nl/product/blue-medi-kush-female-cannabis-seeds/",""
"spliffseeds.nl","Dutch Automatic Female Cannabis Seeds","24,9","8951001A","https://www.spliffseeds.nl/product/dutch-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Dutch Blue Automatic Female Cannabis Seeds","24,9","8951004A","https://www.spliffseeds.nl/product/dutch-blue-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Fast Bud Outdoor Female Cannabis Seeds","36,5","8951604","https://www.spliffseeds.nl/product/fast-bud-outdoor-female-cannabis-seeds/",""
"spliffseeds.nl","Gelato Automatic Female Cannabis Seeds","27,5","8951934A","https://www.spliffseeds.nl/product/gelato-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Gelato Female Cannabis Seeds","32,5","8951934","https://www.spliffseeds.nl/product/gelato-female-cannabis-seeds/",""
"spliffseeds.nl","Girls Scout Cookies Female Cannabis Seeds","32,5","8951925","https://www.spliffseeds.nl/product/girls-scout-cookies-female-cannabis-seeds/",""
"spliffseeds.nl","Gold Bar Kush Female Cannabis Seeds","32,5","8951931","https://www.spliffseeds.nl/product/gold-bar-kush-female-cannabis-seeds/",""
"spliffseeds.nl","Gorilla Female Cannabis Seeds","32,5","8951943","https://www.spliffseeds.nl/product/gorilla-female-cannabis-seeds/",""
"spliffseeds.nl","Haze #1 Regular Cannabis Seeds","9,9","8902201","https://www.spliffseeds.nl/product/haze-regular-cannabis-seeds/",""
"spliffseeds.nl","Jack F1 Regular Cannabis Seeds","17,5","8902816","https://www.spliffseeds.nl/product/jack-f1-regular-cannabis-seeds/",""
"spliffseeds.nl","Lemon Cream Kush Automatic Female Cannabis Seeds","27,5","8953407A","https://www.spliffseeds.nl/product/lemon-cream-kush-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Lemon Cream Kush Female Cannabis Seeds","32,5","8953407","https://www.spliffseeds.nl/product/lemon-cream-kush-female-cannabis-seeds/",""
"spliffseeds.nl","Mint Runtz Automatic Female Cannabis Seeds","27,5","8953752A","https://www.spliffseeds.nl/product/mint-runtz-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Neville&#8217;s Haze Automatic Female Cannabis Seeds","27,5","8954022A","https://www.spliffseeds.nl/product/nevilles-haze-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Neville&#8217;s Haze Female Cannabis Seeds","32,5","8954022","https://www.spliffseeds.nl/product/nevilles-haze-female-cannabis-seeds/",""
"spliffseeds.nl","Power Plant Female Cannabis Seeds","32,5","8954646","https://www.spliffseeds.nl/product/power-plant-female-cannabis-seeds/",""
"spliffseeds.nl","Purple Berry Kush Female Cannabis Seeds","29,9","8954661","https://www.spliffseeds.nl/product/purple-berry-kush-female-cannabis-seeds/",""
"spliffseeds.nl","Snow White Female Cannabis Seeds","36,5","8955540","https://www.spliffseeds.nl/product/snow-white-female-cannabis-seeds/",""
"spliffseeds.nl","Spliff Cheese Automatic Female Cannabis Seeds","24","8955546A","https://www.spliffseeds.nl/product/spliff-cheese-automatic-female-cannabis-seeds/",""
"spliffseeds.nl","Spliff Strawberry Female Cannabis Seeds","36,5","8955558","https://www.spliffseeds.nl/product/spliff-s-strawberry-female-cannabis-seeds/",""
"spliffseeds.nl","Super Skunk Female Cannabis Seeds","32,5","8955561","https://www.spliffseeds.nl/product/super-skunk-female-cannabis-seeds/",""
"spliffseeds.nl","Super Skunk Regular Cannabis Seeds","17,5","8905561","https://www.spliffseeds.nl/product/super-skunk-regular-cannabis-seeds/",""
"spliffseeds.nl","Sweet &#8216;n Sour Female Cannabis Seeds","36,5","895082","https://www.spliffseeds.nl/product/sweet-n-sour-indoor-female-cannabis-seeds/",""
"spliffseeds.nl","Sweet &#8216;n Sour Outdoor Female Cannabis Seeds","36,5","8955567","https://www.spliffseeds.nl/product/sweet-n-sour-outdoor-female-cannabis-seeds/",""
"spliffseeds.nl","White Widow Female Cannabis Seeds","34,9","8956767","https://www.spliffseeds.nl/product/white-widow-female-cannabis-seeds/",""
"spliffseeds.nl","Zkittlez Female Cannabis Seeds","32,5","8957631","https://www.spliffseeds.nl/product/zkittlez-female-cannabis-seeds/",""
"thebulldogseeds.com","Biscotti","35","BF1119","https://thebulldogseeds.com/product/biscotti/",""
"thebulldogseeds.com","Joris Pound Cake","36","Joris Pound Cake","https://thebulldogseeds.com/product/joris-pound-cake/",""
"thebulldogseeds.com","TB Kush","25","OG Kush x Banana Punch","https://thebulldogseeds.com/product/tb-kush/",""
"thebulldogseeds.com","TB Purple CBD Auto","27","TB Purple CBD Auto","https://thebulldogseeds.com/product/tb-purple-cbd-auto/",""
"thebulldogseeds.com","TB Runtz","29","Runtz","https://thebulldogseeds.com/product/tb-runtz/",""
"thebulldogseeds.com","TB Skittlez Auto","27","TB Skittlez Auto","https://thebulldogseeds.com/product/tb-skittlez-auto/",""
"thebulldogseeds.com","TB Wedding Cake","29","TB Wedding Cake","https://thebulldogseeds.com/product/tb-wedding-cake/",""
"thebulldogseeds.com","The Bulldog Amsterdam Acrylic 3-Part Grinder –  Original &#038; Authentic","4,5","","https://thebulldogseeds.com/product/the-bulldog-amsterdam-acrylic-3-part-grinder-original-authentic/",""
"thebulldogseeds.com","The Bulldog Amsterdam Ashtray Tin –  Black","3,95","","https://thebulldogseeds.com/product/the-bulldog-amsterdam-ashtray-tin-black/",""
"thebulldogseeds.com","The Bulldog Amsterdam Black Clipper – Original &#038; Authentic","2,5","","https://thebulldogseeds.com/product/the-bulldog-amsterdam-black-clipper-original-authentic/",""
"thebulldogseeds.com","The Bulldog Gelato 17","35","The Bulldog Gelato 17","https://thebulldogseeds.com/product/the-bulldog-gelato-17/",""
"visionseeds.nl","Amnesia Haze – AutoFem","22,5","VS-420-1620-XX","https://www.visionseeds.nl/product/amnesia-haze-autofem/",""
"visionseeds.nl","Big Bud","22,5","VS-420-0567-XX","https://www.visionseeds.nl/product/big-bud/",""
"visionseeds.nl","Blue Power","15","VS-420-1605-XX","https://www.visionseeds.nl/product/blue-power/",""
"visionseeds.nl","Bona Dea – CDB+","22,5","VS-420-1944-XX","https://www.visionseeds.nl/product/bona-dea-cdb/",""
"visionseeds.nl","Brainkiller Haze","25","VS-420-1721-XX","https://www.visionseeds.nl/product/brainkiller-haze/",""
"visionseeds.nl","Caramel Monster","22,5","VS-150-2876-XX","https://www.visionseeds.nl/product/caramel-monster/",""
"visionseeds.nl","Choco Bud","22,5","VS-420-2112-XX","https://www.visionseeds.nl/product/choco-bud/",""
"visionseeds.nl","Dark Star x AK-49","25","VS-150-2879-XX","https://www.visionseeds.nl/product/dark_star_ak49/",""
"visionseeds.nl","Delhi Cheese – AutoFem","15","VS-420-1626-XX","https://www.visionseeds.nl/product/delhi-cheese-autofem/",""
"visionseeds.nl","Doctor Jamaica","17,5","VS-420-1722-XX","https://www.visionseeds.nl/product/doctor-jamaica/",""
"visionseeds.nl","Doctor Jamaica Auto","22,5","VS-150-2903-XX","https://www.visionseeds.nl/product/doctor-jamaica-auto/",""
"visionseeds.nl","La Blanca Gold","17,5","VS-420-1614-XX","https://www.visionseeds.nl/product/la-blanca-gold/",""
"visionseeds.nl","La Blanca Gold AutoFem","17,5","VS-420-1723-XX","https://www.visionseeds.nl/product/la-blanca-gold-autofem/",""
"visionseeds.nl","Mighty Mango Bud","17,5","VS-420-1724-XX","https://www.visionseeds.nl/product/mighty-mango-bud/",""
"visionseeds.nl","Northern Lights","17,5","VS-420-0571-XX","https://www.visionseeds.nl/product/northern-lights/",""
"visionseeds.nl","Northern Lights – AutoFem","17,5","VS-420-0572-XX","https://www.visionseeds.nl/product/northern-lights-autofem/",""
"visionseeds.nl","NY Diesel","17,5","VS-420-0576-XX","https://www.visionseeds.nl/product/ny-diesel/",""
"visionseeds.nl","Supreme Lemon","22,5","VS-420-1725-XX","https://www.visionseeds.nl/product/supreme-lemon/",""
"visionseeds.nl","Vision Cookies","22,5","VS-420-1727-XX","https://www.visionseeds.nl/product/vision-cookies/",""
"visionseeds.nl","Vision Gelato Auto","22,5","VS-150-2909-XX","https://www.visionseeds.nl/product/vision-gelato-auto/",""
"visionseeds.nl","Vision Gorilla","25","VS-150-2891-XX","https://www.visionseeds.nl/product/vision-gorilla/",""
"visionseeds.nl","Vision Jack &#8211; AutoFem","17,5","VS-420-1730-XX","https://www.visionseeds.nl/product/vision-jack-autofem/",""
